age,workclass,education,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target_variable,Hours_Norm,CountryGroup,PeopleGroup
48,Self-emp-inc,Bachelors,13,Divorced,Sales,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
51,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
32,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
20,Private,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
33,Private,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
19,Private,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
32,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
35,Private,Prof-school,15,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,India,>50K,0.5064935064935064,Asia,Full_timers
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,5013,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
39,Private,HS-grad,9,Never-married,Sales,White,Female,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
24,Private,Bachelors,13,Never-married,Other-service,Black,Female,0,0,75,United-States,<=50K,0.961038961038961,N_America,Hardworkers
45,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
20,Private,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
49,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
35,State-gov,Masters,14,Never-married,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
23,Private,Some-college,10,Never-married,Adm-clerical,White,Female,0,1617,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
35,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
31,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
20,Private,11th,7,Never-married,Craft-repair,Black,Male,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
33,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Other-service,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
50,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Mexico,<=50K,0.5064935064935064,Other,Full_timers
28,State-gov,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
60,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Black,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
38,Federal-gov,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
57,Federal-gov,Bachelors,13,Never-married,Adm-clerical,White,Male,0,2258,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
50,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
39,Local-gov,11th,7,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
51,State-gov,Assoc-voc,11,Divorced,Tech-support,White,Male,0,2444,39,United-States,>50K,0.4935064935064935,N_America,Full_timers
42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
53,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
37,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Private,10th,6,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,7298,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
20,Private,Some-college,10,Never-married,Other-service,White,Female,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
38,State-gov,Some-college,10,Separated,Adm-clerical,Black,Female,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
52,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,White,Male,0,0,48,Poland,>50K,0.6103896103896104,Europe,Full_timers
48,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
30,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,1848,65,United-States,>50K,0.8311688311688312,N_America,Hardworkers
47,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
33,Local-gov,Bachelors,13,Divorced,Protective-serv,White,Female,0,0,60,Germany,<=50K,0.7662337662337663,Europe,Hardworkers
33,Private,HS-grad,9,Married-spouse-absent,Other-service,Asian-Pac-Islander,Female,0,0,35,Thailand,<=50K,0.44155844155844154,Asia,Full_timers
20,Private,Some-college,10,Never-married,Other-service,White,Male,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
41,State-gov,Bachelors,13,Divorced,Exec-managerial,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
32,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,0,1485,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
54,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,50,,<=50K,0.6363636363636364,,Full_timers
36,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
46,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
18,Private,Some-college,10,Never-married,Other-service,White,Female,0,0,16,United-States,<=50K,0.19480519480519481,N_America,Part_timers
62,Private,Some-college,10,Married-civ-spouse,Transport-moving,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Private,HS-grad,9,Divorced,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
18,Private,Some-college,10,Never-married,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
32,Private,Assoc-voc,11,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
20,Private,HS-grad,9,Never-married,Other-service,Black,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
50,Private,Bachelors,13,Divorced,Sales,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
42,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,White,Male,0,0,43,,>50K,0.5454545454545454,,Full_timers
36,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
22,Private,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
33,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Local-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,White,Male,0,0,43,United-States,<=50K,0.5454545454545454,N_America,Full_timers
38,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Local-gov,Bachelors,13,Never-married,Other-service,White,Male,0,0,14,United-States,<=50K,0.16883116883116883,N_America,Relaxies
40,Private,Some-college,10,Separated,Adm-clerical,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
40,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
57,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
52,Federal-gov,Some-college,10,Married-civ-spouse,Other-service,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
59,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,99999,0,40,India,>50K,0.5064935064935064,Asia,Full_timers
18,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,2176,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
48,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
45,Private,5th-6th,3,Divorced,Transport-moving,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
24,Private,HS-grad,9,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,State-gov,Assoc-acdm,12,Never-married,Protective-serv,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
44,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Male,5013,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
24,Private,HS-grad,9,Never-married,Farming-fishing,Black,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
17,Private,12th,8,Never-married,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,3137,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,,<=50K,0.5064935064935064,,Full_timers
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
41,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,Bachelors,13,Never-married,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
34,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Local-gov,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
24,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,0,0,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
23,Private,Bachelors,13,Never-married,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
33,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
58,Self-emp-inc,Assoc-voc,11,Divorced,Sales,White,Male,2202,0,56,United-States,<=50K,0.7142857142857143,N_America,Hardworkers
25,Private,9th,5,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Private,Masters,14,Never-married,Prof-specialty,White,Female,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
53,Federal-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
38,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,White,Female,0,0,35,United-States,>50K,0.44155844155844154,N_America,Full_timers
36,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
25,State-gov,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
54,Federal-gov,Bachelors,13,Divorced,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
31,Private,12th,8,Separated,Transport-moving,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
18,State-gov,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,HS-grad,9,Divorced,Other-service,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,Some-college,10,Married-civ-spouse,Sales,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
33,Private,Bachelors,13,Never-married,Prof-specialty,White,Male,2202,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
22,Private,Assoc-acdm,12,Never-married,Exec-managerial,White,Male,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
50,State-gov,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
44,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
37,Private,HS-grad,9,Never-married,Other-service,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Federal-gov,Some-college,10,Widowed,Tech-support,White,Female,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
25,Private,10th,6,Married-civ-spouse,Other-service,White,Female,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
20,Private,Some-college,10,Separated,Sales,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
46,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
26,Private,Assoc-acdm,12,Never-married,Tech-support,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Private,1st-4th,2,Married-civ-spouse,Other-service,White,Female,0,0,25,El-Salvador,<=50K,0.3116883116883117,Other,Part_timers
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
28,Private,Assoc-voc,11,Never-married,Sales,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
36,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,7688,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
32,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
29,Private,Bachelors,13,Never-married,Sales,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
36,Private,Bachelors,13,Divorced,Prof-specialty,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
19,Private,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
27,Private,Bachelors,13,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,20,Philippines,<=50K,0.24675324675324675,Asia,Part_timers
48,Private,Masters,14,Married-civ-spouse,Transport-moving,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
